Emma is a little girl who loves to paint. Emma wants to paint a big, pretty picture for her mom. Emma sees her paint box with all the colors. Emma believes her paint box has all the colors she needs. But while Emma is not looking, her little brother Eddie takes the blue paint to color his toy car. Emma doesn't see Eddie take the blue paint.;What will Emma do?;Emma will start to paint her picture.;Emma will ask her dad for more blue paint.
Tanya is playing in her room with her teddy bear. Tanya wants to have a tea party with her teddy bear. She sees her toy teapot and it is full of pretend tea. Tanya thinks the toy teapot is full of pretend tea. Suddenly, her baby brother comes into the room and turns the toy teapot upside down, spilling all the pretend tea. Tanya doesn't see her brother spill the pretend tea.;What will Tanya do?;Tanya will pour pretend tea into cups for her and teddy.;Tanya will pretend to fill the teapot with more pretend tea.
Xander is a young boy who loves to read books. Xander wants to read his favorite book about dinosaurs. He sees his book on the table, new and untouched. Xander believes his book is untouched and ready to read. Suddenly, his little sister spills juice on the book, making the pages wet and sticky. Xander doesn't see his sister spill juice on his book.;What will Xander do?;Xander will sit and read his book.;Xander will get a cloth to dry his book.
Xander is in a park on a sunny day. Xander wants to fly his red kite high in the sky. He sees his kite lying flat on the grass. Xander believes his kite is ready to fly. Suddenly, a playful dog runs over the kite, tearing a hole in it. Xander doesn't see the dog run over his kite.;What will Xander do?;Xander will pick up his kite and start to run to make it fly.;Xander will go back home to get some tape to fix his kite.
Walter is a young boy who likes to play with his toy truck. He wants to race his toy truck down the big hill in his backyard. Walter sees his toy truck sitting clean and ready. Walter believes his toy truck is clean and ready to roll. But while Walter is inside getting a snack, a dog comes and buries the toy truck in the mud. Walter doesn't see the dog burying his toy truck in the mud.;What will Walter do?;Walter will take his toy truck to the top of the hill to start the race.;Walter will get a bucket and a towel to clean his toy truck.
Lila is in her playroom, surrounded by her toys. She wants to build a tall tower with her colorful blocks. The blocks are all neatly stacked in their box. Lila believes the blocks are neatly stacked in their box. Suddenly, her little brother comes in and knocks over the box, scattering the blocks all over the floor. Lila doesn't see her brother knocking over the box.;What will Lila do next?;Lila will start building her tower with the blocks.;Lila will start picking up the blocks.
Toby is at the beach, building a big sandcastle. Toby wants to finish his sandcastle before the sun sets. The sandcastle has tall towers and strong walls. Toby believes his sandcastle is nearly done. Suddenly, a big wave crashes on the shore and washes away his sandcastle. Toby doesn't see the wave wash away his sandcastle.;What will Toby do next?;Toby will add a flag on top of his sandcastle.;Toby will start building a new sandcastle further away from the water.
Quincy is a little boy who loves to draw. He wants to draw a big, bright sun with his yellow crayon. His yellow crayon is long and sharp. Quincy believes his yellow crayon is sharp and ready to use. But while Quincy is away, his baby sister comes and breaks the yellow crayon in half. Quincy doesn't see his baby sister break the crayon.;What will Quincy do?;Quincy will start to draw with his yellow crayon.;Quincy will look for another yellow crayon in his crayon box.
Sam is a young boy who loves playing in the park. He wants to swing on his favorite green swing. Sam sees the swing hanging still and empty. Sam believes the green swing is free for him to use. Suddenly, a gust of wind pushes the swing and it starts swinging on its own. Sam doesn't see the wind pushing the swing.;What will Sam do?;Sam will run towards the swing to start playing.;Sam will wait for the swing to stop before he uses it.
Liam is a small boy who loves to play with his toy car. Liam wants to race his toy car down a big hill in the park. Liam sees his toy car, clean and shiny on his table. Liam believes his toy car is clean and ready to race. But while Liam is getting ready, his dog, Spot, finds the toy car and covers it in muddy paw prints. Liam doesn't see Spot make his toy car muddy.;What will Liam do?;Liam will take his toy car to the park for the big race.;Liam will find a cloth to clean his toy car.
Clara is a little girl playing with her toy box in her room. Clara wants to play with her red toy car. Clara looks at her toy box and sees the red toy car inside. Clara thinks her red toy car is in the toy box. While Clara is getting her doll, her little brother comes in and takes the red toy car to play with it. Clara doesn't see her brother take her red toy car.;What will Clara do?;Clara will get her red toy car from the toy box.;Clara will ask her mom to get her red toy car back from her brother.
Daisy is at the beach on a hot day. Daisy wants to build a big sandcastle near the water. She spots a shiny, red bucket sitting in the sand. Daisy believes her red bucket is empty and ready to use. Suddenly, a wave crashes onto the shore, filling the bucket with water. Daisy doesn't see the wave fill her bucket with water.;What will Daisy do?;Daisy will start to fill her bucket with sand.;Daisy will go to empty the water from her bucket.
Yara is a little girl who loves her teddy bear. Yara wants to take her teddy bear to bed for a nap. She sees her teddy bear on the couch, fluffy and soft. Yara believes her teddy bear is fluffy and soft. Suddenly, her older brother squishes the teddy bear, making it flat and lumpy. Yara doesn't see her brother squishing her teddy bear.;What will Yara do?;Yara will take her teddy bear to bed for a nap.;Yara will go to fluff up her teddy bear.
George is a little boy playing in the park. George wants to swing on the swing. George sees that the swing is empty. George believes the swing is empty. Suddenly, a gust of wind blows a pile of leaves onto the swing. George doesn't see the leaves on the swing.;What will George do next?;George will run to the swing and start swinging.;George will start cleaning the leaves off the swing.
Liam is a young boy who loves to draw. He wants to draw a big tree using his green crayon. Liam sees his green crayon on the table, sharp and ready. Liam believes his green crayon is sharp and ready to use. But while Liam was getting his drawing paper, his little sister comes and breaks the green crayon in half. Liam doesn't see his little sister breaking his green crayon.;What will Liam do?;Liam will pick up his green crayon to start drawing the tree.;Liam will find a pencil sharpener to fix his green crayon.
