Xander is in a park on a sunny day. Xander wants to fly his red kite high in the sky. He sees his kite lying flat on the grass. A squirrel scurries up a tree nearby. Xander sees the squirrel scurry up the tree.;Does Xander believe his kite is ready to fly or is broken?;Xander believes his kite is ready to fly.;Xander believes his kite is broken.
Walter is a young boy who likes to play with his toy truck. He wants to race his toy truck down the big hill in his backyard. Walter sees his toy truck sitting clean and ready. A butterfly lands on a flower next to Walter. Walter sees the butterfly.;Does Walter believe his toy truck is clean or muddy?;Walter believes his toy truck is clean.;Walter believes his toy truck is muddy.
Lila is in her playroom, surrounded by her toys. She wants to build a tall tower with her colorful blocks. The blocks are all neatly stacked in their box. A bird lands on the window sill and starts singing. Lila sees the bird on the window sill.;Does Lila believe the blocks are neatly stacked in the box or scattered on the floor?;Lila believes the blocks are neatly stacked in the box.;Lila believes the blocks are scattered on the floor.
Toby is at the beach, building a big sandcastle. Toby wants to finish his sandcastle before the sun sets. The sandcastle has tall towers and strong walls. A seagull flies over Toby's head. Toby sees the seagull.;Does Toby believe his sandcastle is nearly done or washed away?;Toby believes his sandcastle is nearly done.;Toby believes his sandcastle is washed away.
Quincy is a little boy who loves to draw. He wants to draw a big, bright sun with his yellow crayon. His yellow crayon is long and sharp. A bird flies past Quincy's window. Quincy sees the bird.;Does Quincy believe his yellow crayon is sharp or broken?;Quincy believes his yellow crayon is sharp.;Quincy believes his yellow crayon is broken.
Sam is a young boy who loves playing in the park. He wants to swing on his favorite green swing. Sam sees the swing hanging still and empty. A squirrel scurries up a nearby tree. Sam sees the squirrel scurrying up the tree.;Does Sam think the swing is still and empty or swinging on its own?;Sam believes the swing is still and empty.;Sam believes the swing is swinging on its own.
Liam is a small boy who loves to play with his toy car. Liam wants to race his toy car down a big hill in the park. Liam sees his toy car, clean and shiny on his table. A butterfly lands on Liam's toy car. Liam sees the butterfly land on his toy car.;Does Liam believe his toy car is clean or muddy?;Liam believes his toy car is clean.;Liam believes his toy car is muddy.
Clara is a little girl playing with her toy box in her room. Clara wants to play with her red toy car. Clara looks at her toy box and sees the red toy car inside. A butterfly flies into Clara's room through the open window. Clara sees the butterfly flying in her room.;Does Clara think her red toy car is in the toy box or with her brother?;Clara thinks her red toy car is in the toy box.;Clara thinks her red toy car is with her brother.
Daisy is at the beach on a hot day. Daisy wants to build a big sandcastle near the water. She spots a shiny, red bucket sitting in the sand. A seagull squawks loudly overhead. Daisy hears the seagull squawk.;Does Daisy believe her bucket is empty or filled with water?;Daisy believes her bucket is empty.;Daisy believes her bucket is filled with water.
Yara is a little girl who loves her teddy bear. Yara wants to take her teddy bear to bed for a nap. She sees her teddy bear on the couch, fluffy and soft. A bird lands on the window sill, chirping a song. Yara sees the bird on the window sill.;Does Yara believe her teddy bear is fluffy and soft or flat and lumpy?;Yara believes her teddy bear is fluffy and soft.;Yara believes her teddy bear is flat and lumpy.
George is a little boy playing in the park. George wants to swing on the swing. George sees that the swing is empty. A squirrel runs across the park. George sees the squirrel running across the park.;Does George believe the swing is empty or covered with leaves?;George believes the swing is empty.;George believes the swing is covered with leaves.
Liam is a young boy who loves to draw. He wants to draw a big tree using his green crayon. Liam sees his green crayon on the table, sharp and ready. A bird lands on the window sill. Liam sees the bird on the window sill.;Does Liam believe his green crayon is sharp or broken?;Liam believes his green crayon is sharp.;Liam believes his green crayon is broken.
