Emma is a little girl who loves to paint. Emma wants to paint a big, pretty picture for her mom. Emma sees her paint box with all the colors. But while Emma is not looking, her little brother Eddie takes the blue paint to color his toy car. Emma asks her dad for more blue paint.;Does Emma believe her paint box has blue paint or no blue paint?;Emma believes her paint box has no blue paint.;Emma believes her paint box has blue paint.
Tanya is playing in her room with her teddy bear. Tanya wants to have a tea party with her teddy bear. She sees her toy teapot and it is full of pretend tea. Suddenly, her baby brother comes into the room and turns the toy teapot upside down, spilling all the pretend tea. Tanya pretends to fill the teapot with more pretend tea.;Does Tanya think the toy teapot is full of pretend tea or empty?;Tanya thinks the toy teapot is empty.;Tanya thinks the toy teapot is full of pretend tea.
Xander is a young boy who loves to read books. Xander wants to read his favorite book about dinosaurs. He sees his book on the table, new and untouched. Suddenly, his little sister spills juice on the book, making the pages wet and sticky. Xander goes to get a cloth to dry his book.;Does Xander believe his book is untouched or wet and sticky?;Xander believes his book is wet and sticky.;Xander believes his book is untouched.
Xander is in a park on a sunny day. Xander wants to fly his red kite high in the sky. He sees his kite lying flat on the grass. Suddenly, a playful dog runs over the kite, tearing a hole in it. Xander goes back home to get some tape to fix his kite.;Does Xander believe his kite is ready to fly or is broken?;Xander believes his kite is broken.;Xander believes his kite is ready to fly.
Walter is a young boy who likes to play with his toy truck. He wants to race his toy truck down the big hill in his backyard. Walter sees his toy truck sitting clean and ready. But while Walter is inside getting a snack, a dog comes and buries the toy truck in the mud. Walter gets a bucket and a towel to clean his toy truck.;Does Walter believe his toy truck is clean or muddy?;Walter believes his toy truck is muddy.;Walter believes his toy truck is clean.
Lila is in her playroom, surrounded by her toys. She wants to build a tall tower with her colorful blocks. The blocks are all neatly stacked in their box. Suddenly, her little brother comes in and knocks over the box, scattering the blocks all over the floor. Lila decides to pick up the blocks from the floor.;Does Lila believe the blocks are neatly stacked in the box or scattered on the floor?;Lila believes the blocks are scattered on the floor.;Lila believes the blocks are neatly stacked in the box.
Toby is at the beach, building a big sandcastle. Toby wants to finish his sandcastle before the sun sets. The sandcastle has tall towers and strong walls. Suddenly, a big wave crashes on the shore and washes away his sandcastle. Toby decides to build a new sandcastle further away from the water.;Does Toby believe his sandcastle is nearly done or washed away?;Toby believes his sandcastle is washed away.;Toby believes his sandcastle is nearly done.
Quincy is a little boy who loves to draw. He wants to draw a big, bright sun with his yellow crayon. His yellow crayon is long and sharp. But while Quincy is away, his baby sister comes and breaks the yellow crayon in half. Quincy looks for another yellow crayon in his crayon box.;Does Quincy believe his yellow crayon is sharp or broken?;Quincy believes his yellow crayon is broken.;Quincy believes his yellow crayon is sharp.
Sam is a young boy who loves playing in the park. He wants to swing on his favorite green swing. Sam sees the swing hanging still and empty. Suddenly, a gust of wind pushes the swing and it starts swinging on its own. Sam waits for the swing to stop before he uses it.;Does Sam think the swing is still and empty or swinging on its own?;Sam believes the swing is swinging on its own.;Sam believes the swing is still and empty.
Liam is a small boy who loves to play with his toy car. Liam wants to race his toy car down a big hill in the park. Liam sees his toy car, clean and shiny on his table. But while Liam is getting ready, his dog, Spot, finds the toy car and covers it in muddy paw prints. Liam finds a cloth to clean his toy car.;Does Liam believe his toy car is clean or muddy?;Liam believes his toy car is muddy.;Liam believes his toy car is clean.
Clara is a little girl playing with her toy box in her room. Clara wants to play with her red toy car. Clara looks at her toy box and sees the red toy car inside. While Clara is getting her doll, her little brother comes in and takes the red toy car to play with it. Clara asks her mom to get her red toy car back from her brother.;Does Clara think her red toy car is in the toy box or with her brother?;Clara thinks her red toy car is with her brother.;Clara thinks her red toy car is in the toy box.
Daisy is at the beach on a hot day. Daisy wants to build a big sandcastle near the water. She spots a shiny, red bucket sitting in the sand. Suddenly, a wave crashes onto the shore, filling the bucket with water. Daisy goes to empty the water from her bucket.;Does Daisy believe her bucket is empty or filled with water?;Daisy believes her bucket is filled with water.;Daisy believes her bucket is empty.
Yara is a little girl who loves her teddy bear. Yara wants to take her teddy bear to bed for a nap. She sees her teddy bear on the couch, fluffy and soft. Suddenly, her older brother squishes the teddy bear, making it flat and lumpy. Yara goes to fluff up her teddy bear.;Does Yara believe her teddy bear is fluffy and soft or flat and lumpy?;Yara believes her teddy bear is flat and lumpy.;Yara believes her teddy bear is fluffy and soft.
George is a little boy playing in the park. George wants to swing on the swing. George sees that the swing is empty. Suddenly, a gust of wind blows a pile of leaves onto the swing. George decides to clean the leaves off the swing.;Does George believe the swing is empty or covered with leaves?;George believes the swing is covered with leaves.;George believes the swing is empty.
Liam is a young boy who loves to draw. He wants to draw a big tree using his green crayon. Liam sees his green crayon on the table, sharp and ready. But while Liam was getting his drawing paper, his little sister comes and breaks the green crayon in half. Liam goes to find a pencil sharpener to fix his green crayon.;Does Liam believe his green crayon is sharp or broken?;Liam believes his green crayon is broken.;Liam believes his green crayon is sharp.
