Wendy was in the living room, doing her morning yoga. Wendy wanted to check her yoga poses in the mirror. The mirror was standing upright. Wendy believed the mirror was standing upright. While Wendy was busy with her yoga, her dog, excited by a squirrel outside, bumped into the mirror, causing it to tilt sideways. Wendy sees her dog bump into the mirror. Wendy does not see her dog bump into the mirror. Wendy decides to stop her yoga and fix the mirror. Wendy continues her yoga, occasionally checking her poses in the mirror. Does Wendy think the mirror is upright or tilted? Does Wendy want to continue her yoga or fix the mirror? What will Wendy do next? Wendy believes the mirror is tilted. Wendy wants to fix the mirror. Wendy will stop her yoga and fix the mirror. Wendy believes the mirror is upright. Wendy wants to continue her yoga. Wendy will continue her yoga, checking her poses in the mirror. The doorbell rings. Wendy hears the doorbell ring. Wendy does not hear the doorbell ring. Wendy Mirror Lack of sight  > Wendy was busy doing her yoga and did not see her dog bump into the mirror. 
Carl was in a park, playing soccer with his friends. Carl wanted to shoot the ball into the goal. The ball was on the ground. Carl believed the ball was on the ground. While Carl was planning his shot, a kind dog ran onto the field and picked up the ball in its mouth. Carl sees the dog running away with the ball. Carl does not see the dog running away with the ball. Carl decides to chase the dog to get the ball back. Carl prepares to shoot the ball towards the goal. Does Carl think the ball is on the ground or in the dog mouth? Does Carl want to shoot the ball into the goal or chase the dog to get the ball back? What will Carl do next? Carl believes the ball is in the dog mouth. Carl wants to chase the dog to get the ball back. Carl will chase the dog to get the ball back. Carl believes the ball is on the ground. Carl wants to shoot the ball into the goal. Carl will shoot the ball towards the goal. A squirrel runs up a tree nearby. Carl sees the squirrel. Carl does not see the squirrel. Carl Ball Lack of sight  > Carl was looking at the goal and did not see the dog run onto the field. 
Kira was in the forest, looking for wood to build a fire. Kira wanted to find a tree to cut down with her axe. The axe was sharp. Kira believed the axe was sharp. While Kira was calling her friend on her phone, a squirrel came and took the axe to his nest, making it blunt on the rough tree bark. Kira sees the squirrel running away with her axe. Kira does not see the squirrel running away with her axe. Kira decides to follow the squirrel to get her axe back. Kira starts to cut down a tree with her axe. Does Kira think her axe is sharp or blunt? Does Kira want to cut down a tree or get her axe back from the squirrel? What will Kira do next? Kira believes her axe is blunt. Kira wants to get her axe back from the squirrel. Kira will follow the squirrel to get her axe back. Kira believes her axe is sharp. Kira wants to cut down a tree. Kira will start cutting down a tree with her axe. A bird starts singing loudly in a tree nearby. Kira hears the bird singing. Kira does not hear the bird singing. Kira Axe Lack of sight  > Kira was busy on her phone and did not see the squirrel take her axe. 
Rita was in the library, looking for a good book to read. Rita wanted to find a book on the top shelf of the bookcase. The bookcase was organized and neat. Rita believed the bookcase was organized and neat. While Rita was busy looking at a book on the lower shelf, a librarian came and rearranged the books on the top shelf. Rita sees the librarian leaving the bookcase after rearranging the books. Rita does not see the librarian leaving the bookcase after rearranging the books. Rita decides to ask the librarian where the book she wanted is now. Rita starts to hurry to reach the top shelf to get the book. Does Rita think the bookcase is organized and neat or rearranged? Does Rita want to reach the top shelf to get the book or ask the librarian where the book is now? What will Rita do next? Rita believes the bookcase is rearranged. Rita wants to ask the librarian where the book is now. Rita will ask the librarian where the book is now. Rita believes the bookcase is organized and neat. Rita wants to reach the top shelf to get the book. Rita will hurry to reach the top shelf to get the book. A cat walks into the library. Rita sees the cat. Rita does not see the cat. Rita Bookcase Lack of sight  > Rita was busy looking at a book on the lower shelf and did not see the librarian rearrange the books. 
Ed was at the park, ready to ride his scooter. Ed wanted to ride his scooter all around the park. The scooter was upright, ready to be ridden. Ed believed the scooter was upright. While Ed was excitedly putting on his helmet, a dog ran past and knocked over the scooter. Ed sees the scooter on the ground. Ed does not see the scooter on the ground. Ed decides to pick up the scooter. Ed is ready to hop on and start riding the scooter. Does Ed think the scooter is upright or knocked over? Does Ed want to ride the scooter or pick it up? What will Ed do next? Ed believes the scooter is knocked over. Ed wants to pick up the scooter. Ed will pick up the scooter. Ed believes the scooter is upright. Ed wants to ride the scooter. Ed will hop on the scooter. A child starts flying a kite in the park. Ed sees the child with the kite. Ed does not see the child with the kite. Ed Scooter Lack of sight  > Ed was busy putting on his helmet and did not see the dog knock over the scooter. 
Max was at an ice cream shop on a hot day. Max wanted to buy an expensive, sweet ice cream cone. The ice cream cone was cold. Max believed the ice cream cone was cold. While Max was counting his money, the sun heat slowly melted the ice cream. Max sees the ice cream melting. Max does not see the ice cream melting. Max decides to ask for a new ice cream cone. Max pays for the ice cream cone. Does Max think the ice cream cone is cold or melted? Does Max want to pay for the ice cream cone or ask for a new one? What will Max do next? Max believes the ice cream cone is melted. Max wants to ask for a new ice cream cone. Max will ask for a new ice cream cone. Max believes the ice cream cone is cold. Max wants to pay for the ice cream cone. Max will pay for the ice cream cone. A mist starts to fall outside the ice cream shop. Max sees the mist. Max does not see the mist. Max Ice cream cone Lack of sight  > Max was busy counting his money and didn't notice the ice cream melting. 
Quinn was at the park, standing on a high bridge. Quinn wanted to drop a small toy figure into the river below. The figure was in his hand. Quinn believed the figure was in his hand. While Quinn was feeling dizzy due to the height, a playful dog ran by and knocked the figure out of his hand. Quinn sees the dog running away with the figure in its mouth. Quinn does not see the dog running away with the figure in its mouth. Quinn decides to chase the dog to get the figure back. Quinn prepares to drop the figure into the river. Does Quinn think the figure is in his hand or not? Does Quinn want to drop the figure into the river or chase the dog to get the figure back? What will Quinn do next? Quinn believes the figure is not in his hand. Quinn wants to chase the dog to get the figure back. Quinn will chase the dog to get the figure back. Quinn believes the figure is in his hand. Quinn wants to drop the figure into the river. Quinn will drop the figure into the river. A butterfly lands on the bridge railing. Quinn sees the butterfly. Quinn does not see the butterfly. Quinn figure Lack of sight  > Quinn was feeling dizzy and did not see the dog run by. 
Tanya was at the beach, sitting in her small hut. Tanya wanted to draw a picture of her hut on a big piece of paper. The paper was straight and smooth. Tanya believed the paper was straight and smooth. As Tanya was busy finding her colors, a loyal dog came into the hut and, thinking it was a toy, played with the paper, leaving it bent and wrinkled. Tanya sees the dog leaving the hut with the paper in its mouth. Tanya does not see the dog leaving the hut with the paper in its mouth. Tanya decides to gently straighten the paper. Tanya starts sketching the hut on the paper. Does Tanya think the paper is straight and smooth or bent and wrinkled? Does Tanya want to sketch the hut or straighten the paper? What will Tanya do next? Tanya believes the paper is bent and wrinkled. Tanya wants to straighten the paper. Tanya will gently straighten the paper. Tanya believes the paper is straight and smooth. Tanya wants to sketch the hut. Tanya will start sketching the hut on the paper. A crab scuttles into the hut. Tanya sees the crab. Tanya does not see the crab. Tanya paper Lack of sight  > Tanya was busy finding her colors and did not see the dog come into the hut. 
Greta was at the park, taking pictures with her camera. Greta wanted to print a unique picture of a butterfly. The camera had a sweet smell from the perfume Greta used. Greta believed the camera had a sweet smell. As Greta was busy looking for butterflies, a dog ran past and sprayed mud on the camera. Greta sees the dog running away. Greta does not see the dog running away. Greta decides to clean the camera. Greta continues to look for a unique butterfly to photograph. Does Greta think the camera has a sweet smell or a muddy smell? Does Greta want to clean the camera or continue looking for a unique butterfly? What will Greta do next? Greta believes the camera has a muddy smell. Greta wants to clean the camera. Greta will clean the camera. Greta believes the camera has a sweet smell. Greta wants to continue looking for a unique butterfly. Greta will continue to look for a unique butterfly. A squirrel scurries past Greta, chattering loudly. Greta hears the squirrel. Greta does not hear the squirrel. Greta Camera Lack of sight  > Greta was looking at the butterflies and did not see the dog run past. 
Lisa was at a big party, feeling shy. Lisa wanted to join the fun and clap along with the music. The cap on her water bottle was twisted tight. Lisa believed the cap on her water bottle was twisted tight. While Lisa was looking for a quiet spot, a playful dog ran by and knocked her water bottle, causing the cap to untwist. Lisa sees the dog running away with her water bottle cap. Lisa does not see the dog running away with her water bottle cap. Lisa decides to find the dog and get her cap back. Lisa thinks about opening her water bottle to take a sip. Does Lisa think the cap on her water bottle is twisted tight or untwisted? Does Lisa want to take a sip from her water bottle or find the dog and get her cap back? What will Lisa do next? Lisa believes the cap on her water bottle is untwisted. Lisa wants to find the dog and get her cap back. Lisa will find the dog and get her cap back. Lisa believes the cap on her water bottle is twisted tight. Lisa wants to take a sip from her water bottle. Lisa will try to open her water bottle to take a sip. The music at the party changes to a slow song. Lisa hears the slow song. Lisa does not hear the slow song. Lisa Water bottle cap Lack of sight  > Lisa was looking for a quiet spot and did not see the dog knock her water bottle. 
Dora was in the park, ready to go for a run. Dora wanted to use the path that goes around the lake. The path was clear and free of ice. Dora believed the path was clear and free of ice. As the day got hotter, the ice cream vendor cart tipped over, spilling melted ice cream all over the path. Dora sees the ice cream vendor cart tipped over. Dora does not see the ice cream vendor cart tipped over. Dora decides to use a different path for her run. Dora begins her run on the path around the lake. Does Dora think the path is clear or covered in melted ice cream? Does Dora want to begin her run or use a different path? What will Dora do next? Dora believes the path is covered in melted ice cream. Dora wants to use a different path. Dora will use a different path for her run. Dora believes the path is clear. Dora wants to begin her run. Dora will begin her run on the path around the lake. A delicious smell of freshly baked cookies wafts from a nearby bakery. Dora smells the cookies. Dora does not smell the cookies. Dora Path Lack of sight  > Dora was stretching and did not see the ice cream vendor cart tip over. 
Zara was in the park, looking at a four leaf clover she had found on the ground. Zara wanted to keep the lucky clover safe in her locket. The locket was empty. Zara believed the locket was empty. While Zara was busy polishing her locket, her friend Mia came over and put a small picture of them inside the locket as a surprise. Zara sees Mia walking away from her locket. Zara does not see Mia walking away from her locket. Zara decides to carefully remove the picture and replace it with the clover. Zara plans to put the clover inside her locket. Does Zara think the locket is empty or contains a picture? Does Zara want to put the clover in the locket or remove the picture first? What will Zara do next? Zara believes the locket contains a picture. Zara wants to carefully remove the picture and replace it with the clover. Zara will carefully remove the picture and replace it with the clover. Zara believes the locket is empty. Zara wants to put the clover in the locket. Zara will put the clover in the locket. A butterfly lands on Zara shoulder. Zara sees the butterfly. Zara does not see the butterfly. Zara locket Lack of sight  > Zara was busy polishing her locket and did not see Mia put the picture inside. 
